PID,Isolate Id,Time from initialization,GC Event,Total size of objects before GC,Total size of objects after GC,Total memory allocated before GC,Total memory allocated after GC,Time in GC,Time in external callbacks,Marking info,Reason for GC trigger,Reason for GC
62598,0x102004600,49457,Scavenge,60.5,57.9,84.0,90.0,21.5,0,,allocation failure,
62598,0x102004600,49483,Scavenge,67.1,64.4,90.0,97.0,17.2,0,+ 6.0 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,49512,Scavenge,73.6,71.0,97.0,104.0,20.3,0,+ 6.1 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,49538,Scavenge,80.2,77.6,104.0,110.0,18.0,0,+ 5.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,49564,Scavenge,86.7,84.1,110.0,117.0,17.5,0,+ 6.4 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,49590,Scavenge,93.3,90.7,117.0,124.0,17.6,0,+ 6.3 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,49616,Scavenge,99.9,97.2,124.0,130.0,17.9,0,+ 5.4 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,49651,Scavenge,106.4,103.8,130.0,137.0,27.9,0,+ 5.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,49663,Mark-sweep,104.0,65.8,137.0,107.0,10.5,0,"+ 41.9 ms in 1032 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,49683,Scavenge,81.4,76.9,107.0,107.0,15.8,0,,allocation failure,
62598,0x102004600,49710,Scavenge,81.6,80.2,107.0,116.0,25.9,0,,allocation failure,
62598,0x102004600,49727,Scavenge,92.7,89.1,116.0,120.0,13.7,0,,allocation failure,
62598,0x102004600,49748,Scavenge,96.0,94.0,120.0,129.0,19.5,0,,allocation failure,
62598,0x102004600,49765,Scavenge,104.9,101.8,129.0,134.0,14.3,0,,allocation failure,
62598,0x102004600,49786,Scavenge,109.8,107.5,134.0,142.0,18.3,0,,allocation failure,
62598,0x102004600,49804,Scavenge,117.5,114.7,142.0,147.0,15.6,0,,allocation failure,
62598,0x102004600,49822,Scavenge,123.2,120.8,147.0,155.0,16.5,0,,allocation failure,
62598,0x102004600,49840,Scavenge,130.4,127.7,155.0,161.0,15.8,0,,allocation failure,
62598,0x102004600,49858,Scavenge,136.5,134.0,161.0,168.0,15.6,0,,allocation failure,
62598,0x102004600,49876,Scavenge,143.4,140.7,168.0,174.0,16.3,0,,allocation failure,
62598,0x102004600,49896,Scavenge,149.7,147.2,174.0,181.0,17.4,0,,allocation failure,
62598,0x102004600,49914,Scavenge,156.5,153.8,181.0,188.0,16.3,0,,allocation failure,
62598,0x102004600,49935,Scavenge,162.9,160.3,188.0,194.0,18.8,0,,allocation failure,
62598,0x102004600,49956,Scavenge,169.6,166.9,194.0,201.0,18.5,0,,allocation failure,
62598,0x102004600,49975,Scavenge,176.1,173.4,201.0,208.0,16.7,0,,allocation failure,
62598,0x102004600,49996,Scavenge,182.7,180.0,208.0,214.0,16.9,0,,allocation failure,
62598,0x102004600,50016,Scavenge,189.2,186.6,214.0,221.0,17.9,0,,allocation failure,
62598,0x102004600,50035,Scavenge,195.8,193.1,221.0,228.0,16.7,0,,allocation failure,
62598,0x102004600,50054,Scavenge,202.3,199.7,228.0,234.0,17.3,0,,allocation failure,
62598,0x102004600,50074,Scavenge,208.9,206.3,234.0,241.0,17.1,0,,allocation failure,
62598,0x102004600,50095,Scavenge,215.4,212.8,241.0,248.0,18.9,0,,allocation failure,
62598,0x102004600,50116,Scavenge,222.0,219.4,248.0,254.0,18.6,0,,allocation failure,
62598,0x102004600,50136,Scavenge,228.6,225.9,254.0,261.0,17.3,0,,allocation failure,
62598,0x102004600,50154,Scavenge,235.1,232.5,261.0,268.0,16.5,0,,allocation failure,
62598,0x102004600,50174,Scavenge,241.7,239.1,268.0,274.0,17.9,0,,allocation failure,
62598,0x102004600,50194,Scavenge,248.2,245.6,274.0,281.0,17.7,0,,allocation failure,
62598,0x102004600,50220,Scavenge,254.8,252.2,281.0,288.0,22.6,0,,allocation failure,
62598,0x102004600,50239,Scavenge,261.4,258.7,288.0,294.0,16.5,0,,allocation failure,
62598,0x102004600,50260,Scavenge,267.9,265.3,294.0,301.0,19.2,0,,allocation failure,
62598,0x102004600,50281,Scavenge,274.5,271.9,301.0,308.0,18.4,0,,allocation failure,
62598,0x102004600,50310,Scavenge,281.0,278.4,308.0,314.0,21.6,0,+ 5.3 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,50328,Mark-sweep,283.9,15.3,314.0,51.0,12.9,0,"+ 8.6 ms in 233 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,50356,Scavenge,27.2,23.8,51.0,54.0,23.4,0,,allocation failure,
62598,0x102004600,50379,Scavenge,31.1,29.0,54.0,62.0,20.8,0,,allocation failure,
62598,0x102004600,50401,Scavenge,39.5,36.5,62.0,68.0,18.1,0,,allocation failure,
62598,0x102004600,50422,Scavenge,44.7,42.4,68.0,75.0,19.0,0,,allocation failure,
62598,0x102004600,50441,Scavenge,52.2,49.4,75.0,81.0,16.5,0,,allocation failure,
62598,0x102004600,50467,Scavenge,58.1,55.6,81.0,88.0,23.8,0,,allocation failure,
62598,0x102004600,50497,Scavenge,65.2,62.4,88.0,95.0,20.8,0,+ 6.3 ms in 153 steps since last GC,allocation failure,
62598,0x102004600,50532,Scavenge,71.4,68.8,95.0,102.0,23.9,0,+ 7.6 ms in 143 steps since last GC,allocation failure,
62598,0x102004600,50559,Scavenge,78.2,75.5,102.0,108.0,18.0,0,+ 6.5 ms in 149 steps since last GC,allocation failure,
62598,0x102004600,50586,Scavenge,84.6,82.0,108.0,115.0,18.0,0,+ 6.3 ms in 145 steps since last GC,allocation failure,
62598,0x102004600,50614,Scavenge,91.3,88.6,115.0,122.0,19.6,0,+ 6.0 ms in 148 steps since last GC,allocation failure,
62598,0x102004600,50640,Scavenge,97.7,95.1,122.0,128.0,18.2,0,+ 5.6 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,50665,Mark-sweep,98.7,59.6,128.0,99.0,22.2,0,"+ 40.6 ms in 941 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,50681,Scavenge,72.7,68.9,99.0,99.0,11.7,0,,allocation failure,
62598,0x102004600,50704,Scavenge,75.3,73.5,99.0,108.0,21.9,0,,allocation failure,
62598,0x102004600,50723,Scavenge,84.7,81.5,108.0,113.0,15.3,0,,allocation failure,
62598,0x102004600,50742,Scavenge,89.2,87.0,113.0,121.0,17.6,0,,allocation failure,
62598,0x102004600,50759,Scavenge,97.2,94.3,121.0,127.0,14.7,0,,allocation failure,
62598,0x102004600,50780,Scavenge,102.8,100.4,127.0,134.0,19.0,0,,allocation failure,
62598,0x102004600,50799,Scavenge,110.1,107.3,134.0,140.0,16.0,0,,allocation failure,
62598,0x102004600,50821,Scavenge,116.1,113.6,140.0,147.0,19.9,0,,allocation failure,
62598,0x102004600,50839,Scavenge,123.0,120.3,147.0,154.0,16.4,0,,allocation failure,
62598,0x102004600,50859,Scavenge,129.3,126.8,154.0,160.0,17.2,0,,allocation failure,
62598,0x102004600,50877,Scavenge,136.1,133.4,160.0,167.0,16.0,0,,allocation failure,
62598,0x102004600,50896,Scavenge,142.5,139.9,167.0,174.0,16.7,0,,allocation failure,
62598,0x102004600,50915,Scavenge,149.2,146.5,174.0,180.0,16.3,0,,allocation failure,
62598,0x102004600,50934,Scavenge,155.7,153.0,180.0,187.0,17.2,0,,allocation failure,
62598,0x102004600,50952,Scavenge,162.3,159.6,187.0,194.0,16.1,0,,allocation failure,
62598,0x102004600,50972,Scavenge,168.8,166.2,194.0,200.0,17.5,0,,allocation failure,
62598,0x102004600,50992,Scavenge,175.4,172.7,200.0,207.0,17.1,0,,allocation failure,
62598,0x102004600,51014,Scavenge,181.9,179.3,207.0,214.0,20.5,0,,allocation failure,
62598,0x102004600,51036,Scavenge,188.5,185.9,214.0,220.0,19.4,0,,allocation failure,
62598,0x102004600,51055,Scavenge,195.0,192.4,220.0,227.0,16.7,0,,allocation failure,
62598,0x102004600,51073,Scavenge,201.6,199.0,227.0,234.0,15.8,0,,allocation failure,
62598,0x102004600,51093,Scavenge,208.2,205.5,234.0,240.0,17.4,0,,allocation failure,
62598,0x102004600,51121,Scavenge,214.7,212.1,240.0,247.0,25.8,0,,allocation failure,
62598,0x102004600,51141,Scavenge,221.3,218.7,247.0,254.0,18.2,0,,allocation failure,
62598,0x102004600,51161,Scavenge,227.8,225.2,254.0,260.0,16.7,0,,allocation failure,
62598,0x102004600,51179,Scavenge,234.4,231.8,260.0,267.0,16.5,0,,allocation failure,
62598,0x102004600,51198,Scavenge,241.0,238.3,267.0,274.0,16.8,0,,allocation failure,
62598,0x102004600,51227,Scavenge,247.5,244.9,274.0,280.0,20.4,0,+ 5.6 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,51252,Scavenge,254.1,251.5,280.0,287.0,17.8,0,+ 5.3 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,51279,Scavenge,260.7,258.0,287.0,294.0,18.6,0,+ 5.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,51292,Mark-sweep,261.6,31.7,294.0,69.0,9.7,0,"+ 18.7 ms in 497 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,51314,Scavenge,44.9,41.1,69.0,70.0,17.7,0,,allocation failure,
62598,0x102004600,51336,Scavenge,47.5,45.6,70.0,80.0,20.3,0,,allocation failure,
62598,0x102004600,51353,Scavenge,56.9,53.7,80.0,85.0,14.5,0,,allocation failure,
62598,0x102004600,51375,Scavenge,61.4,59.2,85.0,93.0,20.5,0,,allocation failure,
62598,0x102004600,51394,Scavenge,69.4,66.5,93.0,98.0,15.9,0,,allocation failure,
62598,0x102004600,51414,Scavenge,74.9,72.5,98.0,106.0,17.8,0,,allocation failure,
62598,0x102004600,51432,Scavenge,82.2,79.5,106.0,112.0,15.7,0,,allocation failure,
62598,0x102004600,51452,Scavenge,88.3,85.7,112.0,119.0,17.9,0,,allocation failure,
62598,0x102004600,51472,Scavenge,95.2,92.5,119.0,125.0,17.2,0,,allocation failure,
62598,0x102004600,51498,Scavenge,101.5,98.9,125.0,132.0,23.0,0,,allocation failure,
62598,0x102004600,51519,Scavenge,108.2,105.6,132.0,139.0,19.1,0,,allocation failure,
62598,0x102004600,51541,Scavenge,114.7,112.1,139.0,145.0,19.8,0,,allocation failure,
62598,0x102004600,51576,Scavenge,121.3,118.7,145.0,152.0,31.8,0,,allocation failure,
62598,0x102004600,51597,Scavenge,127.8,125.2,152.0,159.0,17.3,0,,allocation failure,
62598,0x102004600,51624,Scavenge,134.4,131.8,159.0,165.0,19.8,0,+ 5.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,51655,Scavenge,141.0,138.3,165.0,172.0,21.6,0,+ 6.6 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,51686,Scavenge,147.5,144.9,172.0,179.0,20.4,0,+ 7.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,51709,Mark-sweep,152.9,36.3,179.0,71.0,15.9,0,"+ 24.1 ms in 570 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,51732,Scavenge,46.2,43.3,71.0,75.0,19.2,0,,allocation failure,
62598,0x102004600,51754,Scavenge,52.0,49.5,75.0,82.0,19.0,0,,allocation failure,
62598,0x102004600,51776,Scavenge,59.1,56.3,82.0,89.0,19.2,0,,allocation failure,
62598,0x102004600,51797,Scavenge,65.2,62.7,89.0,95.0,19.3,0,,allocation failure,
62598,0x102004600,51817,Scavenge,72.1,69.4,95.0,102.0,17.5,0,,allocation failure,
62598,0x102004600,51839,Scavenge,78.4,75.9,102.0,109.0,19.0,0,,allocation failure,
62598,0x102004600,51859,Scavenge,85.2,82.5,109.0,115.0,17.4,0,,allocation failure,
62598,0x102004600,51885,Scavenge,91.6,89.0,115.0,122.0,23.8,0,,allocation failure,
62598,0x102004600,51907,Scavenge,98.2,95.6,122.0,129.0,19.7,0,,allocation failure,
62598,0x102004600,51926,Scavenge,104.8,102.1,129.0,135.0,16.6,0,,allocation failure,
62598,0x102004600,51946,Scavenge,111.3,108.7,135.0,142.0,18.1,0,,allocation failure,
62598,0x102004600,51968,Scavenge,117.9,115.3,142.0,149.0,19.4,0,,allocation failure,
62598,0x102004600,51987,Scavenge,124.5,121.8,149.0,155.0,17.1,0,,allocation failure,
62598,0x102004600,52007,Scavenge,131.0,128.4,155.0,162.0,17.4,0,,allocation failure,
62598,0x102004600,52042,Scavenge,137.6,135.0,162.0,169.0,32.2,0,,allocation failure,
62598,0x102004600,52072,Scavenge,144.1,141.5,169.0,175.0,19.0,0,+ 7.5 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,52100,Scavenge,150.7,148.1,175.0,182.0,20.0,0,+ 5.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,52130,Scavenge,157.3,154.6,182.0,189.0,19.9,0,+ 7.3 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,52157,Scavenge,163.8,161.2,189.0,195.0,18.1,0,+ 6.3 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,52185,Scavenge,170.4,167.8,195.0,202.0,18.8,0,+ 6.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,52213,Scavenge,176.9,174.3,202.0,209.0,20.0,0,+ 5.7 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,52239,Scavenge,183.5,180.9,209.0,215.0,17.7,0,+ 5.9 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,52249,Mark-sweep,181.8,67.1,215.0,107.0,9.4,0,"+ 45.6 ms in 1039 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,52267,Scavenge,82.2,77.9,107.0,107.0,12.8,0,,allocation failure,
62598,0x102004600,52290,Scavenge,82.8,81.4,107.0,117.0,21.6,0,,allocation failure,
62598,0x102004600,52307,Scavenge,93.6,90.1,117.0,121.0,13.9,0,,allocation failure,
62598,0x102004600,52327,Scavenge,97.1,95.1,121.0,130.0,18.5,0,,allocation failure,
62598,0x102004600,52345,Scavenge,105.9,102.8,130.0,135.0,15.2,0,,allocation failure,
